id,title,genres,overview,sentiment,director,cast,movieId
926,Galaxy Quest,"['Comedy', 'Family', 'Science Fiction']","The stars of a 1970s sci-fi show - now scraping a living through re-runs and sci-fi conventions - are beamed aboard an alien spacecraft. Believing the cast's heroic on-screen dramas are historical documents of real-life adventures, the band of aliens turn to the ailing celebrities for help in their quest to overcome the oppressive regime in their solar system.",0.7269,Dean Parisot,"['Tim Allen', 'Sigourney Weaver', 'Alan Rickman']",3175
4248,Scary Movie 2,['Comedy'],"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",-0.9062,Keenen Ivory Wayans,"['Anna Faris', 'Marlon Wayans', 'James DeBello']",4388
64328,The Muppets,"['Comedy', 'Family', 'Music']","When Kermit the Frog and the Muppets learn that their beloved theater is slated for demolition, a sympathetic human, Gary, and his puppet roommate, Walter, swoop in to help the gang put on a show and raise the $10 million they need to save the day.",0.91,James Bobin,"['Amy Adams', 'Jason Segel', 'Emily Blunt']",91094
36647,Blade,"['Horror', 'Action']","When Blade's mother was bitten by a vampire during pregnancy, she did not know that she gave her son a special gift while dying: All the good vampire attributes in combination with the best human skills. Blade and his mentor Whistler battle an evil vampire rebel (Deacon Frost) who plans to take over the outdated vampire council, capture Blade and resurrect voracious blood god La Magra.",0.7351,Stephen Norrington,"['Wesley Snipes', 'Stephen Dorff', 'Kris Kristofferson']",2167
7214,Coach Carter,['Drama'],"Based on a true story, in which Richmond High School head basketball coach Ken Carter made headlines in 1999 for benching his undefeated team due to poor academic results.",-0.9815211892127992,Thomas Carter,"['Samuel L. Jackson', 'Rob Brown', ""Robert Ri'chard""]",31225
1537,Changing Lanes,"['Action', 'Adventure', 'Crime', 'Thriller']","A rush-hour fender-bender on New York City's crowded FDR Drive, under most circumstances, wouldn't set off a chain reaction that could decimate two people's lives. But on this day, at this time, a minor collision will turn two complete strangers into vicious adversaries. Their means of destroying each other might be different, but their goals, ultimately, will be the same: Each will systematically try to dismantle the other's life in a reckless effort to reclaim something he has lost.",-0.9657,Roger Michell,"['Ben Affleck', 'Samuel L. Jackson', 'Kim Staunton']",5293
9360,Anaconda,"['Adventure', 'Horror', 'Thriller']","A ""National Geographic"" film crew is taken hostage by an insane hunter, who takes them along on his quest to capture the world's largest - and deadliest - snake.",-0.4019,Luis Llosa,"['Jennifer Lopez', 'Ice Cube', 'Jon Voight']",1499
6282,Coyote Ugly,['Comedy'],"Graced with a velvet voice, 21-year-old Violet Sanford heads to New York to pursue her dream of becoming a songwriter only to find her aspirations sidelined by the accolades and notoriety she receives at her ""day"" job as a barmaid at Coyote Ugly. The ""Coyotes"" as they are affectionately called tantalize customers and the media alike with their outrageous antics, making Coyote Ugly the watering hole for guys on the prowl.",-0.5423,David McNally,"['Piper Perabo', 'Adam Garcia', 'John Goodman']",3825
508,Love Actually,"['Comedy', 'Romance', 'Drama']",Follows seemingly unrelated people as their lives begin to intertwine while they fall in – and out – of love. Affections languish and develop as Christmas draws near.,0.7717,Richard Curtis,"['Keira Knightley', 'Heike Makatsch', 'Emma Thompson']",6942
9487,A Bug's Life,"['Adventure', 'Animation', 'Comedy', 'Family']","On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",-0.6597,Andrew Stanton,"['Kevin Spacey', 'Julia Louis-Dreyfus', 'Hayden Panettiere']",2355
768,From Hell,"['Horror', 'Mystery', 'Thriller']",Frederick Abberline is an opium-huffing inspector from Scotland Yard who falls for one of Jack the Ripper's prostitute targets in this Hughes brothers adaption of a graphic novel that posits the Ripper's true identity.,0.6249,Albert Hughes,"['Johnny Depp', 'Heather Graham', 'Ian Holm']",4865
2636,The Specialist,"['Action', 'Thriller']","May Munro is a woman obsessed with getting revenge on the people who murdered her parents when she was still a girl. She hires Ray Quick, a retired explosives expert to kill her parent's killers. When Ned Trent, embittered ex-partner of Quick's is assigned to protect one of Quick's potential victims, a deadly game of cat and mouse ensues.",-0.9618,Luis Llosa,"['Sylvester Stallone', 'Sharon Stone', 'James Woods']",315
10478,Tin Cup,"['Comedy', 'Drama', 'Romance']",A washed up golf pro working at a driving range tries to qualify for the US Open in order to win the heart of his succesful rival's girlfriend.,0.8402,Ron Shelton,"['Kevin Costner', 'Don Johnson', 'Cheech Marin']",852
27983,"Yours, Mine and Ours","['Comedy', 'Drama', 'Family']","When a widower with 10 children marries a widow with 8, can the 20 of them ever come together as one big happy family?",0.5719,Melville Shavelson,"['Lucille Ball', 'Henry Fonda', 'Van Johnson']",26198
9981,Kicking & Screaming,"['Romance', 'Comedy', 'Family']","Phil Weston has been unathletic his entire life. In college he failed at every sport that he tried out for. It looks like his 10-year old son, Sam, is following in his footsteps. But with becoming the coach of The Soccers, an already successful soccer team, everything changes.",0.7003,Jesse Dylan,"['Will Ferrell', 'Robert Duvall', 'Kate Walsh']",33495
7453,The Hitchhiker's Guide to the Galaxy,"['Adventure', 'Comedy', 'Family', 'Science Fiction']","Mere seconds before the Earth is to be demolished by an alien construction crew, Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""",0.4939,Garth Jennings,"['Martin Freeman', 'Zooey Deschanel', 'Sam Rockwell']",33004
15045,Fat Albert,"['Comedy', 'Drama', 'Family']","An obese boy named Fat Albert and his friends Rudy, Mushmouth, Bill, Dumb Donald, Russell, and Weird Harold, pulls into trouble when they ""fall"" out of their TV world into the real world, where Fat Albert tries to help a young girl, Doris, make friends.",0.296,Joel Zwick,"['Kenan Thompson', 'Shedrack Anderson III', 'Jermaine Williams']",30883
7737,Resident Evil: Extinction,"['Horror', 'Action', 'Science Fiction']","Years after the Racoon City catastrophe, survivors travel across the Nevada desert, hoping to make it to Alaska. Alice joins the caravan and their fight against hordes of zombies and the evil Umbrella Corp.",-0.8625,Russell Mulcahy,"['Milla Jovovich', 'Oded Fehr', 'Ali Larter']",55232
232672,Blended,['Comedy'],"After a bad blind date, a man and woman find themselves stuck together at a resort for families, where their attractions grows as their respective kids benefit from the burgeoning relationship.",0.9621748328208924,Frank Coraci,"['Drew Barrymore', 'Adam Sandler', 'Wendi McLendon-Covey']",111617
17379,Last Holiday,"['Adventure', 'Comedy', 'Drama']","After she's diagnosed with a terminal illness, a shy woman decides to take a European vacation.",-0.5719,Wayne Wang,"['Queen Latifah', 'LL Cool J', 'Timothy Hutton']",42732
8987,The River Wild,"['Action', 'Adventure', 'Crime', 'Thriller']","While on a family vacation,  rafting expert Gail takes on a pair of armed killers while navigating a spectacularly violent river.",-0.8481,Curtis Hanson,"['Meryl Streep', 'David Strathairn', 'Kevin Bacon']",376
11359,The Indian in the Cupboard,"['Adventure', 'Family', 'Fantasy']",A nine-year-old boy gets a plastic Indian and a cupboard for his birthday and finds himself involved in adventure when the Indian comes to life and befriends him.,0.3182,Frank Oz,"['Hal Scardino', 'Litefoot', 'Lindsay Crouse']",60
82525,Savages,"['Crime', 'Drama', 'Thriller']",Pot growers Ben and Chon face off against the Mexican drug cartel who kidnapped their shared girlfriend.,0.34,Oliver Stone,"['Blake Lively', 'Taylor Kitsch', 'Aaron Taylor-Johnson']",95583
9759,Cellular,"['Action', 'Adventure', 'Crime', 'Thriller']",A young man receives an emergency phone call on his cell phone from an older woman. She claims to have been kidnapped – and the kidnappers have targeted her husband and child next.,-0.3818,David R. Ellis,"['Chris Evans', 'Kim Basinger', 'Jason Statham']",8860
9486,Johnny English,"['Adventure', 'Action', 'Comedy']",Rowan plays the eponymous lead character in a spoof spy thriller. During the course of the story we follow our hero as he attempts to single-handedly save the country from falling into the hands of a despot.,0.8225,Peter Howitt,"['Rowan Atkinson', 'John Malkovich', 'Natalie Imbruglia']",6550
9906,The Ant Bully,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']","Fed up with being targeted by the neighborhood bully, 10-year-old Lucas Nickle vents his frustrations on the anthill in his front yard ... until the insects shrink him to the size of a bug with a magic elixir. Convicted of ""crimes against the colony,"" Lucas can only regain his freedom by living with the ants and learning their ways.",-0.25,John A. Davis,"['Julia Roberts', 'Meryl Streep', 'Nicolas Cage']",47124
841,Dune,"['Action', 'Science Fiction', 'Adventure']","In the year 10,191, the world is at war for control of the desert planet Dune – the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters.",-0.743,David Lynch,"['Kyle MacLachlan', 'Francesca Annis', 'Leonardo Cimino']",2021
4688,Across the Universe,"['Adventure', 'Drama', 'Music', 'Romance']","Musical based on The Beatles songbook and set in the 60s England, America, and Vietnam. The love story of Lucy and Jude is intertwined with the anti-war movement and social protests of the 60s.",0.5106,Julie Taymor,"['Evan Rachel Wood', 'Jim Sturgess', 'Joe Anderson']",54190
4148,Revolutionary Road,"['Drama', 'Romance']",A young couple living in a Connecticut suburb during the mid-1950s struggle to come to terms with their personal problems while trying to raise their two children. Based on a novel by Richard Yates.,-0.4019,Sam Mendes,"['Leonardo DiCaprio', 'Kate Winslet', 'Michael Shannon']",65130
2207,16 Blocks,"['Action', 'Adventure', 'Crime', 'Thriller']","An aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse, but they find themselves running the gauntlet as other forces try to prevent them from getting there.",-0.9973010420799256,Richard Donner,"['Bruce Willis', 'Yasiin Bey', 'David Morse']",43936
9381,Babylon A.D.,"['Action', 'Adventure', 'Science Fiction', 'Thriller']","In Babylon A.D Vin Diesel stars as a veteran-turned-mercenary who is hired to deliver a package from the ravages of post-apocalyptic Eastern Europe to a destination in the teeming megalopolis of New York City. The ""package"" is a mysterious young woman with a secret.",0.9986544847488404,Mathieu Kassovitz,"['Vin Diesel', 'Michelle Yeoh', 'Mélanie Thierry']",61350
9625,The Glimmer Man,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']","A former government operative renowned for his stealth, Jack Cole is now a Los Angeles police detective. When a series of horrible murders occurs in the metro area, Cole is assigned to the case, along with tough-talking fellow cop Jim Campbell. Although the two men clash, they gradually become effective partners as they uncover a conspiracy linked to the killings, which also involves terrorism and organized crime.",-0.9709,John Gray,"['Steven Seagal', 'Keenen Ivory Wayans', 'Bob Gunton']",1004
